,Pickup_Point,Status,Request_Timestamp,Drop_Timestamp,Date
1260,Airport,Trip Completed,2016-07-15 23:37:11,2016-07-16 00:25:19,2016-07-15
1261,City,Trip Completed,2016-11-07 07:01:00,2016-11-07 08:10:00,2016-11-07
1262,City,Trip Completed,2016-12-07 10:34:00,2016-12-07 11:46:00,2016-12-07
1263,Airport,Trip Completed,2016-07-13 00:44:02,2016-07-13 01:41:13,2016-07-13
1264,City,Trip Completed,2016-07-14 08:21:08,2016-07-14 08:58:13,2016-07-14
1265,City,Trip Completed,2016-07-14 16:31:49,2016-07-14 16:59:30,2016-07-14
1266,City,Trip Completed,2016-07-14 19:52:18,2016-07-14 20:49:31,2016-07-14
1267,City,Trip Completed,2016-11-07 08:29:00,2016-11-07 09:35:00,2016-11-07
1268,City,Trip Completed,2016-11-07 11:16:00,2016-11-07 11:57:00,2016-11-07
1269,Airport,Trip Completed,2016-11-07 15:14:00,2016-11-07 15:50:00,2016-11-07
1270,Airport,Trip Completed,2016-11-07 19:31:00,2016-11-07 20:12:00,2016-11-07
1271,Airport,Trip Completed,2016-12-07 07:33:00,2016-12-07 08:21:00,2016-12-07
1272,City,Trip Completed,2016-07-13 00:07:58,2016-07-13 01:25:16,2016-07-13
1273,City,Trip Completed,2016-07-13 05:49:57,2016-07-13 06:27:39,2016-07-13
1274,Airport,Trip Completed,2016-07-13 20:35:07,2016-07-13 21:09:11,2016-07-13
1275,City,Trip Completed,2016-07-15 10:36:47,2016-07-15 11:36:14,2016-07-15
1276,Airport,Trip Completed,2016-07-15 12:46:48,2016-07-15 13:36:00,2016-07-15
1277,City,Trip Completed,2016-11-07 14:01:00,2016-11-07 15:00:00,2016-11-07
1278,City,Trip Completed,2016-12-07 05:56:00,2016-12-07 06:49:00,2016-12-07
1279,Airport,Trip Completed,2016-12-07 15:04:00,2016-12-07 15:37:00,2016-12-07
1280,City,Trip Completed,2016-12-07 18:30:00,2016-12-07 18:59:00,2016-12-07
1281,City,Trip Completed,2016-07-14 08:24:55,2016-07-14 08:58:52,2016-07-14
1282,City,Trip Completed,2016-07-14 13:26:42,2016-07-14 13:58:09,2016-07-14
1283,Airport,Trip Completed,2016-07-15 07:47:52,2016-07-15 08:21:15,2016-07-15
1284,City,Trip Completed,2016-11-07 05:25:00,2016-11-07 06:19:00,2016-11-07
1285,City,Trip Completed,2016-11-07 08:49:00,2016-11-07 09:47:00,2016-11-07
1286,Airport,Trip Completed,2016-11-07 11:47:00,2016-11-07 12:37:00,2016-11-07
1287,Airport,Trip Completed,2016-11-07 18:22:00,2016-11-07 18:59:00,2016-11-07
1288,City,Trip Completed,2016-11-07 19:14:00,2016-11-07 20:09:00,2016-11-07
1289,Airport,Trip Completed,2016-12-07 09:41:00,2016-12-07 10:52:00,2016-12-07
1290,Airport,Trip Completed,2016-12-07 18:19:00,2016-12-07 19:03:00,2016-12-07
1291,Airport,Trip Completed,2016-12-07 22:18:00,2016-12-07 23:06:00,2016-12-07
1292,Airport,Trip Completed,2016-07-13 23:54:19,2016-07-14 00:37:22,2016-07-13
1293,City,Trip Completed,2016-07-14 19:20:34,2016-07-14 19:53:53,2016-07-14
1294,Airport,Trip Completed,2016-07-15 00:03:52,2016-07-15 00:47:44,2016-07-15
1295,City,Trip Completed,2016-07-15 07:17:21,2016-07-15 07:48:28,2016-07-15
1296,Airport,Trip Completed,2016-07-15 18:01:55,2016-07-15 18:57:17,2016-07-15
1297,Airport,Trip Completed,2016-07-15 21:05:27,2016-07-15 22:05:47,2016-07-15
1298,City,Trip Completed,2016-11-07 10:19:00,2016-11-07 11:26:00,2016-11-07
1299,Airport,Trip Completed,2016-11-07 11:38:00,2016-11-07 12:45:00,2016-11-07
1300,Airport,Trip Completed,2016-12-07 08:54:00,2016-12-07 09:32:00,2016-12-07
1301,Airport,Trip Completed,2016-07-13 13:27:44,2016-07-13 14:15:43,2016-07-13
1302,City,Trip Completed,2016-07-14 08:02:46,2016-07-14 08:40:21,2016-07-14
1303,Airport,Trip Completed,2016-11-07 00:00:00,2016-11-07 01:11:00,2016-11-07
1304,Airport,Trip Completed,2016-11-07 12:05:00,2016-11-07 13:15:00,2016-11-07
1305,Airport,Trip Completed,2016-12-07 07:17:00,2016-12-07 07:47:00,2016-12-07
1306,Airport,Trip Completed,2016-12-07 18:22:00,2016-12-07 19:31:00,2016-12-07
1307,Airport,Trip Completed,2016-07-13 17:13:14,2016-07-13 18:22:53,2016-07-13
1308,City,Trip Completed,2016-07-14 08:04:44,2016-07-14 09:10:17,2016-07-14
1309,Airport,Trip Completed,2016-11-07 09:12:00,2016-11-07 10:24:00,2016-11-07
1310,City,Trip Completed,2016-11-07 13:32:00,2016-11-07 14:18:00,2016-11-07
1311,Airport,Trip Completed,2016-11-07 19:59:00,2016-11-07 20:33:00,2016-11-07
1312,Airport,Trip Completed,2016-12-07 10:23:00,2016-12-07 11:25:00,2016-12-07
1313,Airport,Trip Completed,2016-07-13 08:43:36,2016-07-13 09:54:19,2016-07-13
1314,City,Trip Completed,2016-07-13 22:23:42,2016-07-13 23:09:05,2016-07-13
1315,Airport,Trip Completed,2016-07-14 18:27:08,2016-07-14 19:22:11,2016-07-14
1316,Airport,Trip Completed,2016-07-15 05:28:13,2016-07-15 05:55:18,2016-07-15
1317,City,Trip Completed,2016-07-15 18:25:32,2016-07-15 19:01:48,2016-07-15
1318,Airport,Trip Completed,2016-07-15 21:24:21,2016-07-15 22:03:39,2016-07-15
1319,City,Trip Completed,2016-07-15 23:57:25,2016-07-16 00:51:09,2016-07-15
1320,City,Trip Completed,2016-11-07 05:01:00,2016-11-07 05:39:00,2016-11-07
1321,Airport,Trip Completed,2016-11-07 22:00:00,2016-11-07 22:55:00,2016-11-07
1322,Airport,Trip Completed,2016-12-07 16:41:00,2016-12-07 17:49:00,2016-12-07
1323,Airport,Trip Completed,2016-07-13 06:09:40,2016-07-13 07:16:02,2016-07-13
1324,Airport,Trip Completed,2016-07-13 16:07:50,2016-07-13 17:02:17,2016-07-13
1325,City,Trip Completed,2016-07-15 10:04:07,2016-07-15 10:42:07,2016-07-15
1326,Airport,Trip Completed,2016-07-15 17:12:21,2016-07-15 18:20:41,2016-07-15
1327,Airport,Trip Completed,2016-07-15 22:57:10,2016-07-16 00:09:36,2016-07-15
1328,Airport,Trip Completed,2016-11-07 06:31:00,2016-11-07 07:21:00,2016-11-07
1329,City,Trip Completed,2016-11-07 23:51:00,2016-12-07 00:50:00,2016-11-07
1330,Airport,Trip Completed,2016-12-07 09:50:00,2016-12-07 10:58:00,2016-12-07
1331,Airport,Trip Completed,2016-12-07 13:55:00,2016-12-07 14:32:00,2016-12-07
1332,Airport,Trip Completed,2016-07-13 04:17:53,2016-07-13 04:45:45,2016-07-13
1333,City,Trip Completed,2016-07-13 07:59:39,2016-07-13 09:01:06,2016-07-13
1334,Airport,Trip Completed,2016-07-13 12:02:32,2016-07-13 13:02:04,2016-07-13
1335,Airport,Trip Completed,2016-07-14 02:44:19,2016-07-14 03:44:02,2016-07-14
1336,City,Trip Completed,2016-07-14 17:33:22,2016-07-14 18:12:23,2016-07-14
1337,Airport,Trip Completed,2016-07-15 05:43:35,2016-07-15 06:59:52,2016-07-15
1338,Airport,Trip Completed,2016-07-15 19:21:28,2016-07-15 20:26:09,2016-07-15
1339,Airport,Trip Completed,2016-12-07 13:01:00,2016-12-07 14:00:00,2016-12-07
1340,City,Trip Completed,2016-07-13 17:23:24,2016-07-13 18:36:41,2016-07-13
1341,Airport,Trip Completed,2016-07-13 23:20:17,2016-07-13 23:50:57,2016-07-13
1342,City,Trip Completed,2016-07-14 09:29:03,2016-07-14 10:30:52,2016-07-14
1343,City,Trip Completed,2016-07-15 05:15:31,2016-07-15 06:16:58,2016-07-15
1344,City,Trip Completed,2016-07-15 09:22:44,2016-07-15 10:11:52,2016-07-15
1345,City,Trip Completed,2016-11-07 03:57:00,2016-11-07 04:46:00,2016-11-07
1346,City,Trip Completed,2016-11-07 06:56:00,2016-11-07 08:11:00,2016-11-07
1347,Airport,Trip Completed,2016-12-07 06:55:00,2016-12-07 07:30:00,2016-12-07
1348,Airport,Trip Completed,2016-12-07 19:13:00,2016-12-07 20:28:00,2016-12-07
1349,Airport,Trip Completed,2016-07-13 05:14:11,2016-07-13 05:51:59,2016-07-13
1350,Airport,Trip Completed,2016-07-13 15:28:43,2016-07-13 16:36:40,2016-07-13
1351,Airport,Trip Completed,2016-07-14 04:51:04,2016-07-14 05:40:46,2016-07-14
1352,City,Trip Completed,2016-07-14 11:29:06,2016-07-14 12:16:28,2016-07-14
1353,Airport,Trip Completed,2016-07-14 14:04:28,2016-07-14 15:11:08,2016-07-14
1354,Airport,Trip Completed,2016-07-14 22:08:44,2016-07-14 22:58:08,2016-07-14
1355,City,Trip Completed,2016-07-15 21:52:30,2016-07-15 22:46:08,2016-07-15
1356,Airport,Trip Completed,2016-11-07 09:09:00,2016-11-07 09:52:00,2016-11-07
1357,Airport,Trip Completed,2016-11-07 21:59:00,2016-11-07 23:10:00,2016-11-07
1358,Airport,Trip Completed,2016-12-07 12:18:00,2016-12-07 13:30:00,2016-12-07
1359,Airport,Trip Completed,2016-12-07 16:01:00,2016-12-07 17:04:00,2016-12-07
1360,City,Trip Completed,2016-07-13 02:33:50,2016-07-13 03:38:59,2016-07-13
1361,City,Trip Completed,2016-07-14 00:03:46,2016-07-14 00:34:07,2016-07-14
1362,City,Trip Completed,2016-07-14 05:07:48,2016-07-14 06:06:59,2016-07-14
1363,City,Trip Completed,2016-07-14 15:31:28,2016-07-14 15:52:43,2016-07-14
1364,Airport,Trip Completed,2016-07-15 20:02:19,2016-07-15 20:53:07,2016-07-15
1365,City,Trip Completed,2016-07-15 21:49:16,2016-07-15 23:01:42,2016-07-15
1366,City,Trip Completed,2016-11-07 12:30:00,2016-11-07 13:14:00,2016-11-07
1367,Airport,Trip Completed,2016-12-07 07:16:00,2016-12-07 07:58:00,2016-12-07
1368,Airport,Trip Completed,2016-12-07 14:25:00,2016-12-07 14:57:00,2016-12-07
1369,City,Trip Completed,2016-07-13 04:55:18,2016-07-13 06:01:54,2016-07-13
1370,Airport,Trip Completed,2016-07-13 09:13:30,2016-07-13 10:24:06,2016-07-13
1371,Airport,Trip Completed,2016-07-15 21:00:38,2016-07-15 21:58:22,2016-07-15
1372,City,Trip Completed,2016-11-07 06:34:00,2016-11-07 07:09:00,2016-11-07
1373,Airport,Trip Completed,2016-11-07 07:12:00,2016-11-07 07:54:00,2016-11-07
1374,City,Trip Completed,2016-11-07 13:26:00,2016-11-07 13:58:00,2016-11-07
1375,City,Trip Completed,2016-11-07 23:54:00,2016-12-07 01:09:00,2016-11-07
1376,Airport,Trip Completed,2016-12-07 10:43:00,2016-12-07 11:11:00,2016-12-07
1377,City,Trip Completed,2016-12-07 19:45:00,2016-12-07 20:19:00,2016-12-07
1378,Airport,Trip Completed,2016-07-13 18:52:47,2016-07-13 19:54:38,2016-07-13
1379,City,Trip Completed,2016-07-14 16:56:18,2016-07-14 17:48:47,2016-07-14
1380,City,Trip Completed,2016-07-14 21:13:16,2016-07-14 21:42:26,2016-07-14
1381,Airport,Trip Completed,2016-07-15 19:19:21,2016-07-15 20:25:19,2016-07-15
1382,Airport,Trip Completed,2016-11-07 19:01:00,2016-11-07 19:48:00,2016-11-07
1383,Airport,Trip Completed,2016-11-07 22:12:00,2016-11-07 22:51:00,2016-11-07
1384,Airport,Trip Completed,2016-12-07 14:43:00,2016-12-07 15:06:00,2016-12-07
1385,City,Trip Completed,2016-12-07 20:03:00,2016-12-07 21:04:00,2016-12-07
1386,Airport,Trip Completed,2016-07-13 09:11:48,2016-07-13 09:38:07,2016-07-13
1387,City,Trip Completed,2016-07-13 09:51:05,2016-07-13 10:54:06,2016-07-13
1388,City,Trip Completed,2016-07-14 03:11:51,2016-07-14 03:59:55,2016-07-14
1389,Airport,Trip Completed,2016-07-14 18:00:53,2016-07-14 18:41:20,2016-07-14
1390,Airport,Trip Completed,2016-07-15 06:27:02,2016-07-15 07:38:28,2016-07-15
1391,City,Trip Completed,2016-11-07 07:28:00,2016-11-07 08:43:00,2016-11-07
1392,City,Trip Completed,2016-11-07 10:15:00,2016-11-07 11:10:00,2016-11-07
1393,Airport,Trip Completed,2016-12-07 14:16:00,2016-12-07 15:20:00,2016-12-07
1394,City,Trip Completed,2016-12-07 19:50:00,2016-12-07 21:04:00,2016-12-07
1395,Airport,Trip Completed,2016-07-14 09:40:19,2016-07-14 10:08:27,2016-07-14
1396,City,Trip Completed,2016-07-15 05:00:18,2016-07-15 06:04:42,2016-07-15
1397,Airport,Trip Completed,2016-07-15 19:15:16,2016-07-15 20:28:29,2016-07-15
1398,City,Trip Completed,2016-07-15 21:18:53,2016-07-15 21:58:24,2016-07-15
1399,Airport,Trip Completed,2016-12-07 09:35:00,2016-12-07 10:24:00,2016-12-07
1400,City,Trip Completed,2016-12-07 15:56:00,2016-12-07 16:43:00,2016-12-07
1401,Airport,Trip Completed,2016-07-13 08:15:35,2016-07-13 08:50:48,2016-07-13
1402,City,Trip Completed,2016-07-14 17:17:11,2016-07-14 18:18:41,2016-07-14
1403,City,Trip Completed,2016-07-14 20:25:24,2016-07-14 20:54:03,2016-07-14
1404,City,Trip Completed,2016-07-15 22:47:49,2016-07-15 23:27:26,2016-07-15
1405,City,Trip Completed,2016-11-07 08:54:00,2016-11-07 09:47:00,2016-11-07
1406,Airport,Trip Completed,2016-12-07 00:10:00,2016-12-07 01:06:00,2016-12-07
1407,City,Trip Completed,2016-07-13 09:11:21,2016-07-13 09:35:55,2016-07-13
1408,City,Trip Completed,2016-07-13 15:04:14,2016-07-13 16:09:31,2016-07-13
1409,Airport,Trip Completed,2016-07-13 21:53:41,2016-07-13 22:32:43,2016-07-13
1410,City,Trip Completed,2016-07-14 04:58:39,2016-07-14 06:08:38,2016-07-14
1411,Airport,Trip Completed,2016-07-14 14:44:09,2016-07-14 15:58:17,2016-07-14
1412,Airport,Trip Completed,2016-07-14 18:35:15,2016-07-14 19:50:38,2016-07-14
1413,Airport,Trip Completed,2016-11-07 07:27:00,2016-11-07 08:08:00,2016-11-07
1414,City,Trip Completed,2016-11-07 18:29:00,2016-11-07 19:15:00,2016-11-07
1415,City,Trip Completed,2016-12-07 05:09:00,2016-12-07 06:06:00,2016-12-07
1416,City,Trip Completed,2016-12-07 23:54:00,2016-07-13 00:31:24,2016-12-07
1417,City,Trip Completed,2016-07-13 06:12:41,2016-07-13 07:23:57,2016-07-13
1418,City,Trip Completed,2016-07-14 12:16:57,2016-07-14 12:59:56,2016-07-14
1419,City,Trip Completed,2016-07-15 23:42:11,2016-07-16 00:09:09,2016-07-15
1420,City,Trip Completed,2016-11-07 03:14:00,2016-11-07 04:19:00,2016-11-07
1421,City,Trip Completed,2016-11-07 17:43:00,2016-11-07 18:41:00,2016-11-07
1422,Airport,Trip Completed,2016-12-07 07:29:00,2016-12-07 08:12:00,2016-12-07
1423,Airport,Trip Completed,2016-12-07 14:14:00,2016-12-07 15:20:00,2016-12-07
1424,City,Trip Completed,2016-07-13 17:38:09,2016-07-13 18:21:38,2016-07-13
1425,City,Trip Completed,2016-07-13 20:45:38,2016-07-13 21:27:07,2016-07-13
1426,City,Trip Completed,2016-07-15 17:02:22,2016-07-15 17:48:25,2016-07-15
1427,City,Trip Completed,2016-07-15 21:46:01,2016-07-15 22:22:19,2016-07-15
1428,City,Trip Completed,2016-11-07 17:16:00,2016-11-07 18:12:00,2016-11-07
1429,City,Trip Completed,2016-12-07 06:18:00,2016-12-07 07:14:00,2016-12-07
1430,City,Trip Completed,2016-12-07 15:31:00,2016-12-07 16:47:00,2016-12-07
1431,City,Trip Completed,2016-07-13 05:14:57,2016-07-13 05:50:39,2016-07-13
1432,City,Trip Completed,2016-07-13 14:36:48,2016-07-13 15:22:23,2016-07-13
1433,City,Trip Completed,2016-07-14 06:46:52,2016-07-14 07:33:32,2016-07-14
1434,Airport,Trip Completed,2016-07-15 05:29:41,2016-07-15 06:15:39,2016-07-15
1435,City,Trip Completed,2016-07-15 18:18:32,2016-07-15 19:10:07,2016-07-15
1436,Airport,Trip Completed,2016-07-15 19:25:57,2016-07-15 20:15:49,2016-07-15
1437,Airport,Trip Completed,2016-07-15 22:34:04,2016-07-15 23:27:31,2016-07-15
1438,City,Trip Completed,2016-11-07 09:10:00,2016-11-07 10:10:00,2016-11-07
1439,City,Trip Completed,2016-11-07 11:20:00,2016-11-07 11:53:00,2016-11-07
1440,Airport,Trip Completed,2016-11-07 13:16:00,2016-11-07 14:08:00,2016-11-07
1441,Airport,Trip Completed,2016-12-07 00:15:00,2016-12-07 00:53:00,2016-12-07
1442,City,Trip Completed,2016-12-07 07:51:00,2016-12-07 08:21:00,2016-12-07
1443,City,Trip Completed,2016-07-13 05:38:59,2016-07-13 06:49:02,2016-07-13
1444,City,Trip Completed,2016-07-13 13:25:02,2016-07-13 14:39:48,2016-07-13
1445,Airport,Trip Completed,2016-07-14 20:15:33,2016-07-14 21:00:35,2016-07-14
1446,Airport,Trip Completed,2016-07-15 04:06:50,2016-07-15 04:52:36,2016-07-15
1447,City,Trip Completed,2016-07-15 10:00:46,2016-07-15 10:34:28,2016-07-15
1448,Airport,Trip Completed,2016-07-15 11:10:28,2016-07-15 12:12:23,2016-07-15
1449,Airport,Trip Completed,2016-11-07 14:12:00,2016-11-07 15:06:00,2016-11-07
1450,City,Trip Completed,2016-11-07 16:49:00,2016-11-07 17:24:00,2016-11-07
1451,Airport,Trip Completed,2016-12-07 22:18:00,2016-12-07 23:07:00,2016-12-07
1452,Airport,Trip Completed,2016-07-13 06:09:39,2016-07-13 06:59:42,2016-07-13
1453,Airport,Trip Completed,2016-07-13 13:37:08,2016-07-13 14:20:54,2016-07-13
1454,Airport,Trip Completed,2016-07-13 19:23:18,2016-07-13 20:11:22,2016-07-13
1455,Airport,Trip Completed,2016-07-14 11:05:37,2016-07-14 11:53:49,2016-07-14
1456,City,Trip Completed,2016-11-07 11:44:00,2016-11-07 12:49:00,2016-11-07
1457,Airport,Trip Completed,2016-12-07 05:03:00,2016-12-07 06:03:00,2016-12-07
1458,City,Trip Completed,2016-12-07 09:18:00,2016-12-07 09:54:00,2016-12-07
1459,City,Trip Completed,2016-12-07 13:25:00,2016-12-07 14:33:00,2016-12-07
1460,City,Trip Completed,2016-12-07 17:30:00,2016-12-07 18:35:00,2016-12-07
1461,City,Trip Completed,2016-07-14 23:51:31,2016-07-15 01:04:40,2016-07-14
1462,City,Trip Completed,2016-11-07 00:05:00,2016-11-07 01:06:00,2016-11-07
1463,City,Trip Completed,2016-11-07 09:07:00,2016-11-07 09:57:00,2016-11-07
1464,City,Trip Completed,2016-12-07 07:47:00,2016-12-07 08:38:00,2016-12-07
1465,Airport,Trip Completed,2016-12-07 14:30:00,2016-12-07 15:21:00,2016-12-07
1466,Airport,Trip Completed,2016-07-13 04:49:07,2016-07-13 05:29:40,2016-07-13
1467,City,Trip Completed,2016-07-13 22:33:31,2016-07-13 23:16:43,2016-07-13
1468,City,Trip Completed,2016-07-14 05:29:40,2016-07-14 06:36:39,2016-07-14
1469,City,Trip Completed,2016-07-14 20:29:43,2016-07-14 21:24:38,2016-07-14
1470,City,Trip Completed,2016-07-15 04:51:02,2016-07-15 06:03:45,2016-07-15
1471,Airport,Trip Completed,2016-07-15 09:39:54,2016-07-15 10:48:56,2016-07-15
1472,Airport,Trip Completed,2016-07-15 12:26:51,2016-07-15 13:03:34,2016-07-15
1473,City,Trip Completed,2016-11-07 09:05:00,2016-11-07 10:14:00,2016-11-07
1474,City,Trip Completed,2016-11-07 12:25:00,2016-11-07 13:09:00,2016-11-07
1475,Airport,Trip Completed,2016-12-07 11:21:00,2016-12-07 12:03:00,2016-12-07
1476,Airport,Trip Completed,2016-12-07 17:06:00,2016-12-07 18:18:00,2016-12-07
1477,Airport,Trip Completed,2016-07-13 12:42:45,2016-07-13 13:50:52,2016-07-13
1478,City,Trip Completed,2016-07-13 17:16:47,2016-07-13 18:06:23,2016-07-13
1479,City,Trip Completed,2016-07-13 23:24:37,2016-07-14 00:06:50,2016-07-13
1480,Airport,Trip Completed,2016-07-14 05:46:40,2016-07-14 06:35:16,2016-07-14
1481,Airport,Trip Completed,2016-07-15 07:45:50,2016-07-15 08:21:28,2016-07-15
1482,Airport,Trip Completed,2016-11-07 05:24:00,2016-11-07 06:01:00,2016-11-07
1483,City,Trip Completed,2016-11-07 16:50:00,2016-11-07 17:23:00,2016-11-07
1484,Airport,Trip Completed,2016-11-07 19:17:00,2016-11-07 20:08:00,2016-11-07
1485,City,Trip Completed,2016-07-13 06:28:12,2016-07-13 07:10:08,2016-07-13
1486,City,Trip Completed,2016-07-14 02:10:36,2016-07-14 02:54:21,2016-07-14
1487,City,Trip Completed,2016-07-14 15:18:31,2016-07-14 16:12:44,2016-07-14
1488,City,Trip Completed,2016-07-14 21:38:10,2016-07-14 22:21:52,2016-07-14
1489,Airport,Trip Completed,2016-11-07 22:00:00,2016-11-07 23:04:00,2016-11-07
1490,City,Trip Completed,2016-12-07 06:39:00,2016-12-07 07:13:00,2016-12-07
1491,City,Trip Completed,2016-12-07 13:34:00,2016-12-07 14:36:00,2016-12-07
1492,Airport,Trip Completed,2016-12-07 19:37:00,2016-12-07 20:11:00,2016-12-07
1493,Airport,Trip Completed,2016-07-13 09:32:25,2016-07-13 10:42:22,2016-07-13
1494,Airport,Trip Completed,2016-07-13 13:51:00,2016-07-13 14:29:30,2016-07-13
1495,City,Trip Completed,2016-07-13 22:45:09,2016-07-13 23:41:02,2016-07-13
1496,Airport,Trip Completed,2016-07-14 09:22:47,2016-07-14 10:04:44,2016-07-14
1497,City,Trip Completed,2016-07-14 18:33:03,2016-07-14 19:04:51,2016-07-14
1498,Airport,Trip Completed,2016-07-15 13:03:25,2016-07-15 14:01:33,2016-07-15
1499,Airport,Trip Completed,2016-07-15 19:19:47,2016-07-15 20:21:00,2016-07-15
1500,City,Trip Completed,2016-11-07 08:26:00,2016-11-07 09:32:00,2016-11-07
1501,Airport,Trip Completed,2016-12-07 17:30:00,2016-12-07 18:07:00,2016-12-07
1502,Airport,Trip Completed,2016-07-13 23:15:18,2016-07-14 00:33:31,2016-07-13
1503,City,Trip Completed,2016-07-14 16:29:40,2016-07-14 16:58:40,2016-07-14
1504,City,Trip Completed,2016-07-15 03:38:02,2016-07-15 04:28:09,2016-07-15
1505,City,Trip Completed,2016-07-15 08:41:35,2016-07-15 09:11:58,2016-07-15
1506,Airport,Trip Completed,2016-07-15 14:07:10,2016-07-15 14:56:19,2016-07-15
1507,City,Trip Completed,2016-07-15 22:06:53,2016-07-15 22:46:22,2016-07-15
1508,Airport,Trip Completed,2016-11-07 06:13:00,2016-11-07 07:05:00,2016-11-07
1509,City,Trip Completed,2016-11-07 13:30:00,2016-11-07 14:38:00,2016-11-07
1510,Airport,Trip Completed,2016-11-07 18:10:00,2016-11-07 18:47:00,2016-11-07
1511,Airport,Trip Completed,2016-12-07 07:51:00,2016-12-07 08:32:00,2016-12-07
1512,City,Trip Completed,2016-12-07 11:18:00,2016-12-07 11:54:00,2016-12-07
1513,City,Trip Completed,2016-12-07 17:42:00,2016-12-07 18:30:00,2016-12-07
1514,Airport,Trip Completed,2016-07-13 09:48:30,2016-07-13 10:31:41,2016-07-13
1515,Airport,Trip Completed,2016-07-13 21:08:10,2016-07-13 21:48:44,2016-07-13
1516,Airport,Trip Completed,2016-07-14 17:22:20,2016-07-14 18:38:29,2016-07-14
1517,Airport,Trip Completed,2016-07-15 02:38:30,2016-07-15 03:23:54,2016-07-15
1518,Airport,Trip Completed,2016-07-15 18:57:01,2016-07-15 19:27:57,2016-07-15
1519,City,Trip Completed,2016-11-07 05:35:00,2016-11-07 06:49:00,2016-11-07
1520,Airport,Trip Completed,2016-11-07 14:12:00,2016-11-07 15:27:00,2016-11-07
1521,Airport,Trip Completed,2016-11-07 21:30:00,2016-11-07 21:57:00,2016-11-07
1522,City,Trip Completed,2016-12-07 02:35:00,2016-12-07 03:42:00,2016-12-07
1523,Airport,Trip Completed,2016-12-07 06:26:00,2016-12-07 07:15:00,2016-12-07
1524,City,Trip Completed,2016-12-07 10:01:00,2016-12-07 10:42:00,2016-12-07
1525,Airport,Trip Completed,2016-12-07 18:33:00,2016-12-07 19:36:00,2016-12-07
1526,Airport,Trip Completed,2016-12-07 23:18:00,2016-07-13 00:03:21,2016-12-07
1527,Airport,Trip Completed,2016-07-13 07:41:17,2016-07-13 08:14:19,2016-07-13
1528,Airport,Trip Completed,2016-07-13 11:41:40,2016-07-13 12:28:38,2016-07-13
1529,City,Trip Completed,2016-07-13 17:18:05,2016-07-13 18:09:59,2016-07-13
1530,City,Trip Completed,2016-07-14 07:34:57,2016-07-14 08:24:33,2016-07-14
1531,City,Trip Completed,2016-11-07 09:06:00,2016-11-07 10:05:00,2016-11-07
1532,Airport,Trip Completed,2016-11-07 20:10:00,2016-11-07 20:52:00,2016-11-07
1533,City,Trip Completed,2016-12-07 11:53:00,2016-12-07 12:27:00,2016-12-07
1534,Airport,Trip Completed,2016-07-13 09:49:32,2016-07-13 10:57:30,2016-07-13
1535,Airport,Trip Completed,2016-07-13 23:36:23,2016-07-14 00:22:26,2016-07-13
1536,City,Trip Completed,2016-07-14 07:51:59,2016-07-14 08:24:08,2016-07-14
